,Unnamed: 0,mac,count,min_signal,max_signal,avg_signal,last_seen_signal,first_seen,last_seen,associated,node_mac,Unnamed: 11
6355,6355,d8:97:ba:42:71:3e,2.0,-90.0,-89.0,-89.0,-90.0,1583060121,1583060131.0,0.0,AC:86:74:73:BC:08,
6356,6356,ec:aa:a0:1c:03:dd,1.0,-91.0,-91.0,-91.0,-91.0,1583060132,1583060132.0,0.0,AC:86:74:73:BC:08,
6357,6357,f6:9c:60:16:77:4a,4.0,-75.0,-68.0,-71.0,-73.0,1583060115,1583060115.0,0.0,AC:86:74:73:BC:08,
6358,6358,00:71:c2:19:b4:f5,18.0,-75.0,-57.0,-64.0,-70.0,1583060132,1583060151.0,0.0,AC:86:74:92:C5:58,
6359,6359,26:8f:9e:3f:14:9a,8.0,-79.0,-70.0,-73.0,-74.0,1583060124,1583060124.0,0.0,AC:86:74:92:C5:58,
6360,6360,36:cc:08:4d:26:74,2.0,-87.0,-86.0,-86.0,-86.0,1583060125,1583060125.0,0.0,AC:86:74:92:C5:58,
6361,6361,46:84:0c:b6:f5:6c,1.0,-75.0,-75.0,-75.0,-75.0,1583060153,1583060153.0,0.0,AC:86:74:92:C5:58,
6362,6362,76:8f:91:1a:51:66,8.0,-77.0,-71.0,-74.0,-74.0,1583060147,1583060147.0,0.0,AC:86:74:92:C5:58,
6363,6363,86:23:50:68:1d:74,9.0,-77.0,-71.0,-74.0,-74.0,1583060144,1583060144.0,0.0,AC:86:74:92:C5:58,
6364,6364,a4:77:33:6d:42:98,2.0,-89.0,-88.0,-88.0,-89.0,1583060143,1583060143.0,0.0,AC:86:74:92:C5:58,
6365,6365,da:8a:9d:f1:19:a6,2.0,-90.0,-89.0,-89.0,-89.0,1583060146,1583060146.0,0.0,AC:86:74:92:C5:58,
6366,6366,00:71:c2:19:b4:f5,15.0,-78.0,-64.0,-71.0,-78.0,1583060140,1583060161.0,0.0,AC:86:74:73:BC:08,
6367,6367,12:29:44:73:29:7d,6.0,-87.0,-84.0,-85.0,-85.0,1583060154,1583060154.0,0.0,AC:86:74:73:BC:08,
6368,6368,46:84:0c:b6:f5:6c,5.0,-88.0,-83.0,-85.0,-83.0,1583060153,1583060153.0,0.0,AC:86:74:73:BC:08,
6369,6369,86:23:50:68:1d:74,1.0,-92.0,-92.0,-92.0,-92.0,1583060144,1583060144.0,0.0,AC:86:74:73:BC:08,
6370,6370,8e:c2:c4:fa:42:a9,6.0,-86.0,-82.0,-84.0,-82.0,1583060157,1583060157.0,0.0,AC:86:74:73:BC:08,
6371,6371,c0:c9:76:eb:4a:93,5.0,-87.0,-86.0,-86.0,-86.0,1583060144,1583060159.0,0.0,AC:86:74:73:BC:08,
6372,6372,d2:e5:41:40:63:a9,2.0,-88.0,-86.0,-87.0,-88.0,1583060166,1583060166.0,0.0,AC:86:74:73:BC:08,
6373,6373,d8:97:ba:42:71:3e,3.0,-90.0,-87.0,-88.0,-89.0,1583060142,1583060164.0,0.0,AC:86:74:73:BC:08,
6374,6374,da:8a:9d:f1:19:a6,3.0,-73.0,-68.0,-71.0,-73.0,1583060146,1583060146.0,0.0,AC:86:74:73:BC:08,
6375,6375,e4:e0:a6:16:54:f6,5.0,-89.0,-87.0,-88.0,-89.0,1583060155,1583060156.0,0.0,AC:86:74:73:BC:08,
6376,6376,00:71:c2:19:b4:f5,19.0,-74.0,-56.0,-62.0,-69.0,1583060161,1583060182.0,0.0,AC:86:74:92:C5:58,
6377,6377,12:29:44:73:29:7d,7.0,-77.0,-68.0,-71.0,-69.0,1583060154,1583060154.0,0.0,AC:86:74:92:C5:58,
6378,6378,42:3a:98:ad:b2:24,2.0,-73.0,-71.0,-72.0,-73.0,1583060154,1583060154.0,0.0,AC:86:74:92:C5:58,
6379,6379,46:84:0c:b6:f5:6c,7.0,-72.0,-69.0,-70.0,-71.0,1583060153,1583060153.0,0.0,AC:86:74:92:C5:58,
6380,6380,52:8e:0f:a3:dd:d7,2.0,-90.0,-87.0,-88.0,-90.0,1583060171,1583060171.0,0.0,AC:86:74:92:C5:58,
6381,6381,8e:c2:c4:fa:42:a9,8.0,-74.0,-69.0,-70.0,-72.0,1583060157,1583060157.0,0.0,AC:86:74:92:C5:58,
6382,6382,ca:9d:b1:6f:1f:64,9.0,-76.0,-73.0,-74.0,-73.0,1583060178,1583060179.0,0.0,AC:86:74:92:C5:58,
6383,6383,d2:e5:41:40:63:a9,4.0,-70.0,-65.0,-66.0,-66.0,1583060166,1583060166.0,0.0,AC:86:74:92:C5:58,
6384,6384,da:a1:19:14:3c:48,4.0,-76.0,-67.0,-71.0,-76.0,1583060183,1583060183.0,0.0,AC:86:74:92:C5:58,
6385,6385,e4:e0:a6:16:54:f6,4.0,-89.0,-85.0,-87.0,-85.0,1583060156,1583060156.0,0.0,AC:86:74:92:C5:58,
6386,6386,fa:99:03:6a:8d:ad,3.0,-90.0,-88.0,-89.0,-88.0,1583060182,1583060182.0,0.0,AC:86:74:92:C5:58,
6387,6387,00:71:c2:19:b4:f5,13.0,-79.0,-65.0,-71.0,-67.0,1583060171,1583060192.0,0.0,AC:86:74:73:BC:08,
6388,6388,52:8e:0f:a3:dd:d7,7.0,-70.0,-63.0,-66.0,-70.0,1583060171,1583060171.0,0.0,AC:86:74:73:BC:08,
6389,6389,5e:6f:38:64:99:2f,3.0,-88.0,-85.0,-87.0,-85.0,1583060173,1583060173.0,0.0,AC:86:74:73:BC:08,
6390,6390,82:e0:6c:ce:57:8c,2.0,-65.0,-62.0,-63.0,-62.0,1583060191,1583060191.0,0.0,AC:86:74:73:BC:08,
6391,6391,8c:83:e1:a9:d1:b0,1.0,-91.0,-91.0,-91.0,-91.0,1583060184,1583060184.0,0.0,AC:86:74:73:BC:08,
6392,6392,b8:c1:11:f3:47:10,4.0,-90.0,-86.0,-88.0,-88.0,1583060187,1583060187.0,0.0,AC:86:74:73:BC:08,
6393,6393,ca:9d:b1:6f:1f:64,1.0,-92.0,-92.0,-92.0,-92.0,1583060178,1583060178.0,0.0,AC:86:74:73:BC:08,
6394,6394,d8:97:ba:42:71:3e,3.0,-90.0,-90.0,-90.0,-90.0,1583060174,1583060191.0,0.0,AC:86:74:73:BC:08,
6395,6395,da:8a:9d:f1:19:a6,1.0,-86.0,-86.0,-86.0,-86.0,1583060191,1583060191.0,0.0,AC:86:74:73:BC:08,
6396,6396,da:a1:19:14:3c:48,6.0,-88.0,-77.0,-83.0,-84.0,1583060183,1583060184.0,0.0,AC:86:74:73:BC:08,
6397,6397,00:71:c2:19:b4:f5,19.0,-77.0,-56.0,-62.0,-70.0,1583060191,1583060211.0,0.0,AC:86:74:92:C5:58,
6398,6398,56:57:96:09:9f:88,2.0,-91.0,-88.0,-89.0,-88.0,1583060208,1583060208.0,0.0,AC:86:74:92:C5:58,
6399,6399,6e:d6:61:24:b9:1e,4.0,-74.0,-67.0,-70.0,-67.0,1583060197,1583060197.0,0.0,AC:86:74:92:C5:58,
6400,6400,82:e0:6c:ce:57:8c,1.0,-76.0,-76.0,-76.0,-76.0,1583060191,1583060191.0,0.0,AC:86:74:92:C5:58,
6401,6401,8c:83:e1:a9:d1:b0,1.0,-90.0,-90.0,-90.0,-90.0,1583060184,1583060184.0,0.0,AC:86:74:92:C5:58,
6402,6402,ae:97:41:f6:68:5d,2.0,-92.0,-90.0,-91.0,-92.0,1583060208,1583060208.0,0.0,AC:86:74:92:C5:58,
6403,6403,da:8a:9d:f1:19:a6,4.0,-85.0,-82.0,-83.0,-84.0,1583060191,1583060191.0,0.0,AC:86:74:92:C5:58,
6404,6404,da:a1:19:14:3c:48,4.0,-70.0,-66.0,-68.0,-70.0,1583060184,1583060184.0,0.0,AC:86:74:92:C5:58,
6405,6405,00:71:c2:19:b4:f5,14.0,-78.0,-64.0,-69.0,-77.0,1583060202,1583060221.0,0.0,AC:86:74:73:BC:08,
6406,6406,52:c8:28:7c:a8:1b,6.0,-83.0,-81.0,-82.0,-82.0,1583060226,1583060226.0,0.0,AC:86:74:73:BC:08,
6407,6407,52:f7:4c:a5:8f:92,1.0,-90.0,-90.0,-90.0,-90.0,1583060224,1583060224.0,0.0,AC:86:74:73:BC:08,
6408,6408,56:57:96:09:9f:88,1.0,-91.0,-91.0,-91.0,-91.0,1583060208,1583060208.0,0.0,AC:86:74:73:BC:08,
6409,6409,6e:d6:61:24:b9:1e,2.0,-88.0,-87.0,-87.0,-87.0,1583060197,1583060197.0,0.0,AC:86:74:73:BC:08,
6410,6410,d2:e5:41:40:63:a9,3.0,-82.0,-80.0,-81.0,-82.0,1583060220,1583060220.0,0.0,AC:86:74:73:BC:08,
6411,6411,d8:97:ba:42:71:3e,2.0,-90.0,-90.0,-90.0,-90.0,1583060201,1583060212.0,0.0,AC:86:74:73:BC:08,
6412,6412,00:71:c2:19:b4:f5,20.0,-76.0,-56.0,-63.0,-72.0,1583060220,1583060242.0,0.0,AC:86:74:92:C5:58,
6413,6413,26:4d:ae:53:89:dd,5.0,-88.0,-86.0,-86.0,-86.0,1583060240,1583060240.0,0.0,AC:86:74:92:C5:58,
6414,6414,52:c8:28:7c:a8:1b,11.0,-81.0,-62.0,-68.0,-81.0,1583060226,1583060226.0,0.0,AC:86:74:92:C5:58,
6415,6415,52:f7:4c:a5:8f:92,5.0,-81.0,-74.0,-77.0,-81.0,1583060224,1583060224.0,0.0,AC:86:74:92:C5:58,
6416,6416,96:5e:38:90:c3:fa,2.0,-89.0,-88.0,-88.0,-89.0,1583060224,1583060224.0,0.0,AC:86:74:92:C5:58,
6417,6417,96:83:f1:be:d3:28,2.0,-71.0,-71.0,-71.0,-71.0,1583060225,1583060225.0,0.0,AC:86:74:92:C5:58,
6418,6418,c2:9d:24:0a:d2:eb,9.0,-91.0,-85.0,-87.0,-88.0,1583060232,1583060236.0,0.0,AC:86:74:92:C5:58,
6419,6419,d2:e5:41:40:63:a9,5.0,-72.0,-61.0,-66.0,-72.0,1583060220,1583060220.0,0.0,AC:86:74:92:C5:58,
6420,6420,da:a1:19:a6:6a:72,4.0,-81.0,-75.0,-78.0,-81.0,1583060238,1583060238.0,0.0,AC:86:74:92:C5:58,
6421,6421,00:71:c2:19:b4:f5,16.0,-82.0,-63.0,-71.0,-69.0,1583060231,1583060252.0,0.0,AC:86:74:73:BC:08,
6422,6422,c2:9d:24:0a:d2:eb,20.0,-72.0,-63.0,-66.0,-66.0,1583060232,1583060244.0,0.0,AC:86:74:73:BC:08,
6423,6423,d8:97:ba:42:71:3e,2.0,-91.0,-91.0,-91.0,-91.0,1583060244,1583060250.0,0.0,AC:86:74:73:BC:08,
6424,6424,da:a1:19:a6:6a:72,2.0,-78.0,-78.0,-78.0,-78.0,1583060238,1583060238.0,0.0,AC:86:74:73:BC:08,
6425,6425,00:71:c2:19:b4:f5,17.0,-74.0,-55.0,-61.0,-63.0,1583060251,1583060272.0,0.0,AC:86:74:92:C5:58,
6426,6426,a4:77:33:6d:42:98,6.0,-90.0,-88.0,-89.0,-89.0,1583060263,1583060263.0,0.0,AC:86:74:92:C5:58,
6427,6427,c2:9d:24:0a:d2:eb,4.0,-89.0,-86.0,-87.0,-89.0,1583060244,1583060244.0,0.0,AC:86:74:92:C5:58,
6428,6428,d2:e5:41:40:63:a9,4.0,-65.0,-61.0,-63.0,-65.0,1583060265,1583060265.0,0.0,AC:86:74:92:C5:58,
6429,6429,00:71:c2:19:b4:f5,12.0,-77.0,-63.0,-69.0,-69.0,1583060262,1583060281.0,0.0,AC:86:74:73:BC:08,
6430,6430,d2:e5:41:40:63:a9,3.0,-85.0,-82.0,-83.0,-83.0,1583060265,1583060265.0,0.0,AC:86:74:73:BC:08,
6431,6431,d8:97:ba:42:71:3e,3.0,-91.0,-89.0,-89.0,-89.0,1583060261,1583060282.0,0.0,AC:86:74:73:BC:08,
6432,6432,da:00:df:dc:c1:7b,3.0,-86.0,-84.0,-85.0,-84.0,1583060283,1583060283.0,0.0,AC:86:74:73:BC:08,
6433,6433,da:a7:29:69:d7:d7,5.0,-87.0,-84.0,-85.0,-85.0,1583060280,1583060280.0,0.0,AC:86:74:73:BC:08,
6434,6434,ec:aa:a0:1c:03:dd,1.0,-92.0,-92.0,-92.0,-92.0,1583060283,1583060283.0,0.0,AC:86:74:73:BC:08,
6435,6435,fa:01:6f:7f:79:98,6.0,-88.0,-83.0,-85.0,-86.0,1583060279,1583060279.0,0.0,AC:86:74:73:BC:08,
6436,6436,00:71:c2:19:b4:f5,17.0,-76.0,-55.0,-63.0,-76.0,1583060280,1583060301.0,0.0,AC:86:74:92:C5:58,
6437,6437,56:dd:8e:5f:88:f8,2.0,-70.0,-67.0,-68.0,-70.0,1583060279,1583060279.0,0.0,AC:86:74:92:C5:58,
6438,6438,c2:cb:13:8d:de:0b,5.0,-90.0,-85.0,-87.0,-88.0,1583060292,1583060292.0,0.0,AC:86:74:92:C5:58,
6439,6439,da:00:df:dc:c1:7b,9.0,-80.0,-68.0,-72.0,-80.0,1583060283,1583060283.0,0.0,AC:86:74:92:C5:58,
6440,6440,da:a7:29:69:d7:d7,5.0,-70.0,-62.0,-66.0,-64.0,1583060280,1583060280.0,0.0,AC:86:74:92:C5:58,
6441,6441,fa:01:6f:7f:79:98,10.0,-78.0,-65.0,-70.0,-78.0,1583060279,1583060279.0,0.0,AC:86:74:92:C5:58,
6442,6442,00:71:c2:19:b4:f5,11.0,-79.0,-64.0,-69.0,-79.0,1583060290,1583060312.0,0.0,AC:86:74:73:BC:08,
6443,6443,5e:77:dd:0a:fa:4d,3.0,-87.0,-83.0,-84.0,-83.0,1583060313,1583060314.0,0.0,AC:86:74:73:BC:08,
6444,6444,68:e7:c2:19:50:e5,5.0,-82.0,-78.0,-80.0,-81.0,1583060310,1583060310.0,0.0,AC:86:74:73:BC:08,
6445,6445,c2:cb:13:8d:de:0b,8.0,-72.0,-65.0,-67.0,-66.0,1583060292,1583060292.0,0.0,AC:86:74:73:BC:08,
6446,6446,d8:97:ba:42:71:3e,1.0,-90.0,-90.0,-90.0,-90.0,1583060293,1583060293.0,0.0,AC:86:74:73:BC:08,
6447,6447,de:18:3c:0f:91:2f,5.0,-87.0,-84.0,-85.0,-86.0,1583060309,1583060309.0,0.0,AC:86:74:73:BC:08,
6448,6448,fe:95:b9:4a:00:55,5.0,-87.0,-84.0,-85.0,-84.0,1583060310,1583060310.0,0.0,AC:86:74:73:BC:08,
6449,6449,00:71:c2:19:b4:f5,18.0,-75.0,-56.0,-62.0,-75.0,1583060311,1583060332.0,0.0,AC:86:74:92:C5:58,
6450,6450,5e:77:dd:0a:fa:4d,10.0,-82.0,-67.0,-71.0,-82.0,1583060313,1583060314.0,0.0,AC:86:74:92:C5:58,
6451,6451,5e:98:fa:c3:7b:70,2.0,-90.0,-90.0,-90.0,-90.0,1583060313,1583060313.0,0.0,AC:86:74:92:C5:58,
6452,6452,68:e7:c2:19:50:e5,21.0,-86.0,-72.0,-78.0,-81.0,1583060310,1583060329.0,0.0,AC:86:74:92:C5:58,
6453,6453,78:4f:43:3b:f6:8c,5.0,-85.0,-79.0,-82.0,-85.0,1583060330,1583060330.0,0.0,AC:86:74:92:C5:58,
6454,6454,8c:83:e1:a9:d1:b0,2.0,-91.0,-90.0,-90.0,-91.0,1583060329,1583060329.0,0.0,AC:86:74:92:C5:58,
6455,6455,b2:7a:b5:99:04:75,2.0,-89.0,-86.0,-87.0,-89.0,1583060329,1583060329.0,0.0,AC:86:74:92:C5:58,
6456,6456,ba:14:9a:d9:ce:4a,10.0,-74.0,-65.0,-70.0,-70.0,1583060321,1583060321.0,0.0,AC:86:74:92:C5:58,
6457,6457,de:18:3c:0f:91:2f,9.0,-76.0,-68.0,-71.0,-69.0,1583060309,1583060309.0,0.0,AC:86:74:92:C5:58,
6458,6458,fe:95:b9:4a:00:55,9.0,-77.0,-63.0,-67.0,-77.0,1583060310,1583060310.0,0.0,AC:86:74:92:C5:58,
6459,6459,00:71:c2:19:b4:f5,13.0,-79.0,-65.0,-71.0,-66.0,1583060321,1583060342.0,0.0,AC:86:74:73:BC:08,
6460,6460,0e:36:4b:54:82:17,6.0,-63.0,-53.0,-58.0,-57.0,1583060345,1583060345.0,0.0,AC:86:74:73:BC:08,
6461,6461,68:e7:c2:19:50:e5,15.0,-81.0,-67.0,-74.0,-80.0,1583060321,1583060329.0,0.0,AC:86:74:73:BC:08,
6462,6462,6a:d5:ce:55:4c:3d,1.0,-79.0,-79.0,-79.0,-79.0,1583060346,1583060346.0,0.0,AC:86:74:73:BC:08,
6463,6463,78:4f:43:3b:f6:8c,4.0,-90.0,-86.0,-88.0,-90.0,1583060330,1583060330.0,0.0,AC:86:74:73:BC:08,
6464,6464,82:ec:7d:c4:53:22,8.0,-75.0,-50.0,-60.0,-71.0,1583060338,1583060338.0,0.0,AC:86:74:73:BC:08,
6465,6465,8c:83:e1:a9:d1:b0,2.0,-90.0,-90.0,-90.0,-90.0,1583060329,1583060329.0,0.0,AC:86:74:73:BC:08,
6466,6466,8e:40:eb:a3:4e:a4,1.0,-71.0,-71.0,-71.0,-71.0,1583060338,1583060338.0,0.0,AC:86:74:73:BC:08,
6467,6467,b2:7a:b5:99:04:75,3.0,-66.0,-62.0,-64.0,-62.0,1583060329,1583060329.0,0.0,AC:86:74:73:BC:08,
6468,6468,ba:14:9a:d9:ce:4a,3.0,-88.0,-84.0,-86.0,-84.0,1583060321,1583060321.0,0.0,AC:86:74:73:BC:08,
6469,6469,d8:97:ba:42:71:3e,2.0,-90.0,-89.0,-89.0,-90.0,1583060320,1583060341.0,0.0,AC:86:74:73:BC:08,
6470,6470,00:71:c2:19:b4:f5,21.0,-75.0,-56.0,-62.0,-75.0,1583060342,1583060361.0,0.0,AC:86:74:92:C5:58,
6471,6471,0e:36:4b:54:82:17,6.0,-81.0,-76.0,-79.0,-80.0,1583060345,1583060345.0,0.0,AC:86:74:92:C5:58,
6472,6472,0e:df:97:d7:7d:64,12.0,-77.0,-59.0,-67.0,-77.0,1583060355,1583060355.0,0.0,AC:86:74:92:C5:58,
6473,6473,1a:2a:98:80:2e:48,2.0,-90.0,-88.0,-89.0,-88.0,1583060355,1583060355.0,0.0,AC:86:74:92:C5:58,
6474,6474,30:07:4d:fc:ac:fa,9.0,-73.0,-66.0,-69.0,-71.0,1583060353,1583060353.0,0.0,AC:86:74:92:C5:58,
6475,6475,36:d1:17:97:46:a6,11.0,-78.0,-62.0,-66.0,-77.0,1583060360,1583060360.0,0.0,AC:86:74:92:C5:58,
6476,6476,52:f7:4c:a5:8f:92,4.0,-79.0,-76.0,-77.0,-79.0,1583060359,1583060359.0,0.0,AC:86:74:92:C5:58,
6477,6477,66:3a:24:9f:4b:8a,8.0,-84.0,-76.0,-79.0,-81.0,1583060353,1583060353.0,0.0,AC:86:74:92:C5:58,
6478,6478,68:e7:c2:19:50:e5,10.0,-81.0,-75.0,-76.0,-81.0,1583060347,1583060347.0,0.0,AC:86:74:92:C5:58,
6479,6479,6a:aa:06:25:b3:ac,4.0,-90.0,-87.0,-88.0,-90.0,1583060353,1583060353.0,0.0,AC:86:74:92:C5:58,
6480,6480,6a:d5:ce:55:4c:3d,2.0,-67.0,-65.0,-66.0,-65.0,1583060346,1583060346.0,0.0,AC:86:74:92:C5:58,
6481,6481,82:b9:23:ba:c4:82,1.0,-91.0,-91.0,-91.0,-91.0,1583060360,1583060360.0,0.0,AC:86:74:92:C5:58,
6482,6482,82:ec:7d:c4:53:22,8.0,-81.0,-72.0,-76.0,-73.0,1583060338,1583060338.0,0.0,AC:86:74:92:C5:58,
6483,6483,86:5b:49:95:26:d5,4.0,-83.0,-78.0,-81.0,-78.0,1583060357,1583060357.0,0.0,AC:86:74:92:C5:58,
6484,6484,8e:40:eb:a3:4e:a4,2.0,-82.0,-80.0,-81.0,-82.0,1583060338,1583060338.0,0.0,AC:86:74:92:C5:58,
6485,6485,a2:5f:36:df:f0:77,6.0,-84.0,-81.0,-82.0,-83.0,1583060348,1583060348.0,0.0,AC:86:74:92:C5:58,
6486,6486,b6:ae:f6:bc:df:b5,8.0,-78.0,-62.0,-71.0,-78.0,1583060348,1583060348.0,0.0,AC:86:74:92:C5:58,
6487,6487,d2:c0:fd:5d:16:33,9.0,-68.0,-60.0,-64.0,-68.0,1583060351,1583060351.0,0.0,AC:86:74:92:C5:58,
6488,6488,ee:33:8e:12:9b:fa,4.0,-84.0,-80.0,-81.0,-80.0,1583060361,1583060361.0,0.0,AC:86:74:92:C5:58,
6489,6489,00:71:c2:19:b4:f5,15.0,-78.0,-64.0,-70.0,-77.0,1583060350,1583060371.0,0.0,AC:86:74:73:BC:08,
6490,6490,0e:df:97:d7:7d:64,8.0,-77.0,-73.0,-75.0,-76.0,1583060355,1583060355.0,0.0,AC:86:74:73:BC:08,
6491,6491,30:07:4d:fc:ac:fa,8.0,-82.0,-75.0,-79.0,-77.0,1583060353,1583060353.0,0.0,AC:86:74:73:BC:08,
6492,6492,36:d1:17:97:46:a6,8.0,-73.0,-68.0,-70.0,-72.0,1583060360,1583060360.0,0.0,AC:86:74:73:BC:08,
6493,6493,4a:19:f5:b8:50:46,6.0,-81.0,-71.0,-75.0,-71.0,1583060375,1583060375.0,0.0,AC:86:74:73:BC:08,
6494,6494,56:2c:bd:13:db:30,7.0,-74.0,-69.0,-71.0,-74.0,1583060367,1583060367.0,0.0,AC:86:74:73:BC:08,
6495,6495,62:b0:2e:00:95:c3,4.0,-62.0,-57.0,-60.0,-60.0,1583060374,1583060374.0,0.0,AC:86:74:73:BC:08,
6496,6496,66:3a:24:9f:4b:8a,4.0,-64.0,-57.0,-60.0,-64.0,1583060353,1583060353.0,0.0,AC:86:74:73:BC:08,
6497,6497,68:e7:c2:19:50:e5,9.0,-72.0,-68.0,-70.0,-70.0,1583060347,1583060347.0,0.0,AC:86:74:73:BC:08,
6498,6498,6a:aa:06:25:b3:ac,8.0,-82.0,-63.0,-68.0,-82.0,1583060353,1583060353.0,0.0,AC:86:74:73:BC:08,
6499,6499,7a:82:83:80:03:e2,6.0,-66.0,-56.0,-60.0,-56.0,1583060366,1583060366.0,0.0,AC:86:74:73:BC:08,
6500,6500,82:b9:23:ba:c4:82,2.0,-90.0,-88.0,-89.0,-88.0,1583060360,1583060360.0,0.0,AC:86:74:73:BC:08,
6501,6501,86:5b:49:95:26:d5,4.0,-67.0,-57.0,-62.0,-57.0,1583060357,1583060357.0,0.0,AC:86:74:73:BC:08,
6502,6502,8a:96:15:d3:4e:79,1.0,-89.0,-89.0,-89.0,-89.0,1583060366,1583060366.0,0.0,AC:86:74:73:BC:08,
6503,6503,a2:5f:36:df:f0:77,6.0,-67.0,-59.0,-62.0,-63.0,1583060348,1583060348.0,0.0,AC:86:74:73:BC:08,
6504,6504,b6:ae:f6:bc:df:b5,6.0,-80.0,-68.0,-73.0,-73.0,1583060348,1583060348.0,0.0,AC:86:74:73:BC:08,
6505,6505,b8:c1:11:f3:47:10,3.0,-91.0,-89.0,-90.0,-89.0,1583060357,1583060357.0,0.0,AC:86:74:73:BC:08,
6506,6506,ca:a9:c1:82:5e:bd,6.0,-73.0,-54.0,-60.0,-73.0,1583060370,1583060370.0,0.0,AC:86:74:73:BC:08,
6507,6507,d2:c0:fd:5d:16:33,8.0,-82.0,-78.0,-79.0,-79.0,1583060351,1583060351.0,0.0,AC:86:74:73:BC:08,
6508,6508,d8:97:ba:42:71:3e,3.0,-90.0,-89.0,-89.0,-89.0,1583060352,1583060374.0,0.0,AC:86:74:73:BC:08,
6509,6509,ee:33:8e:12:9b:fa,5.0,-76.0,-56.0,-63.0,-76.0,1583060361,1583060362.0,0.0,AC:86:74:73:BC:08,
6510,6510,ee:f7:07:b8:ce:ec,1.0,-88.0,-88.0,-88.0,-88.0,1583060363,1583060363.0,0.0,AC:86:74:73:BC:08,
6511,6511,fa:d0:73:46:40:56,5.0,-73.0,-70.0,-71.0,-73.0,1583060363,1583060363.0,0.0,AC:86:74:73:BC:08,
6512,6512,00:71:c2:19:b4:f5,19.0,-77.0,-54.0,-63.0,-75.0,1583060370,1583060392.0,0.0,AC:86:74:92:C5:58,
6513,6513,1a:74:a8:c3:8f:f6,9.0,-79.0,-71.0,-74.0,-75.0,1583060373,1583060373.0,0.0,AC:86:74:92:C5:58,
6514,6514,1a:c5:af:ab:c8:c7,3.0,-78.0,-77.0,-77.0,-78.0,1583060381,1583060381.0,0.0,AC:86:74:92:C5:58,
6515,6515,4a:19:f5:b8:50:46,12.0,-74.0,-54.0,-60.0,-59.0,1583060375,1583060375.0,0.0,AC:86:74:92:C5:58,
6516,6516,56:2c:bd:13:db:30,9.0,-76.0,-61.0,-68.0,-75.0,1583060367,1583060367.0,0.0,AC:86:74:92:C5:58,
6517,6517,62:2b:6b:0a:04:f9,10.0,-80.0,-71.0,-74.0,-74.0,1583060386,1583060386.0,0.0,AC:86:74:92:C5:58,
6518,6518,62:b0:2e:00:95:c3,6.0,-85.0,-75.0,-80.0,-83.0,1583060374,1583060374.0,0.0,AC:86:74:92:C5:58,
6519,6519,62:ed:cf:fc:c9:b5,5.0,-86.0,-83.0,-84.0,-83.0,1583060391,1583060391.0,0.0,AC:86:74:92:C5:58,
6520,6520,68:e7:c2:19:50:e5,7.0,-80.0,-76.0,-78.0,-80.0,1583060379,1583060379.0,0.0,AC:86:74:92:C5:58,
6521,6521,7a:70:7b:25:41:de,4.0,-83.0,-74.0,-77.0,-76.0,1583060388,1583060388.0,0.0,AC:86:74:92:C5:58,
6522,6522,7a:82:83:80:03:e2,6.0,-87.0,-79.0,-82.0,-80.0,1583060366,1583060366.0,0.0,AC:86:74:92:C5:58,
6523,6523,7e:0d:86:9a:3d:4b,24.0,-67.0,-40.0,-50.0,-57.0,1583060382,1583060388.0,0.0,AC:86:74:92:C5:58,
6524,6524,8a:96:15:d3:4e:79,7.0,-78.0,-73.0,-75.0,-76.0,1583060366,1583060366.0,0.0,AC:86:74:92:C5:58,
6525,6525,a4:77:33:6d:42:98,2.0,-88.0,-88.0,-88.0,-88.0,1583060383,1583060383.0,0.0,AC:86:74:92:C5:58,
6526,6526,ca:a9:c1:82:5e:bd,8.0,-86.0,-74.0,-80.0,-84.0,1583060370,1583060370.0,0.0,AC:86:74:92:C5:58,
6527,6527,ee:8e:4f:93:c5:47,4.0,-90.0,-88.0,-88.0,-88.0,1583060385,1583060385.0,0.0,AC:86:74:92:C5:58,
6528,6528,ee:f7:07:b8:ce:ec,9.0,-78.0,-71.0,-73.0,-75.0,1583060363,1583060363.0,0.0,AC:86:74:92:C5:58,
6529,6529,f2:9b:c9:fb:69:d6,6.0,-80.0,-74.0,-77.0,-79.0,1583060386,1583060387.0,0.0,AC:86:74:92:C5:58,
6530,6530,fa:9e:bf:1f:17:fd,8.0,-87.0,-79.0,-83.0,-82.0,1583060383,1583060387.0,0.0,AC:86:74:92:C5:58,
6531,6531,fa:d0:73:46:40:56,9.0,-76.0,-61.0,-66.0,-76.0,1583060363,1583060363.0,0.0,AC:86:74:92:C5:58,
6532,6532,00:0c:e7:0f:19:85,2.0,-91.0,-89.0,-90.0,-91.0,1583060401,1583060401.0,0.0,AC:86:74:73:BC:08,
6533,6533,00:71:c2:19:b4:f5,12.0,-77.0,-65.0,-70.0,-66.0,1583060381,1583060402.0,0.0,AC:86:74:73:BC:08,
6534,6534,0a:72:8d:8e:99:64,7.0,-77.0,-72.0,-75.0,-76.0,1583060395,1583060395.0,0.0,AC:86:74:73:BC:08,
6535,6535,0c:e0:dc:e5:ab:2e,1.0,-92.0,-92.0,-92.0,-92.0,1583060395,1583060395.0,0.0,AC:86:74:73:BC:08,
6536,6536,1a:8b:da:f6:81:42,6.0,-64.0,-57.0,-60.0,-61.0,1583060404,1583060404.0,0.0,AC:86:74:73:BC:08,
